#,First Name,Last Name,Gender,Bloof Group,Date of Birth,Passport Number,NRIC Number,Religion,Race,Mobile Number,Country,State/Province,City,Zip/Postal Code,Address 1,Address 2,Academic Year,Register Number,Roll Number,Admission Date,Grade,Class,Session,Semester,Email,Password,Confirm Password,Father Name,Mother Name,Guardian Name,Guardian Relation,School Name,Qualification,Remarks
470,忠一,倉田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,470,2022-2023,BR0-022,872388923,27-03-2023,6年,1組,Morning,Semester 470,s9299199@gmail.com,12345678,12345678,稔,,,,KMHHS,First,Good
471,孝之,野沢,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,471,2022-2023,BR0-022,872388923,27-03-2023,6年,1組,Morning,Semester 471,s8786223@gmail.com,12345678,12345678,徳昭,,,,KMHHS,First,Good
472,敬一,河原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,472,2022-2023,BR0-022,872388923,27-03-2023,6年,1組,Morning,Semester 472,s8692818@gmail.com,12345678,12345678,尚子,,,,KMHHS,First,Good
473,正春,福原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,473,2022-2023,BR0-022,872388923,27-03-2023,6年,1組,Morning,Semester 473,s9219209@gmail.com,12345678,12345678,真理子,,,,KMHHS,First,Good
474,太郎,秋元,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,474,2022-2023,BR0-022,872388923,27-03-2023,6年,1組,Morning,Semester 474,s8795338@gmail.com,12345678,12345678,康志,,,,KMHHS,First,Good
475,孝治,越智,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,475,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 475,s9092219@gmail.com,12345678,12345678,哲也,,,,KMHHS,First,Good
476,隆志,西原,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,476,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 476,s9044197@gmail.com,12345678,12345678,久美子,,,,KMHHS,First,Good
477,裕之,松野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,477,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 477,s8755151@gmail.com,12345678,12345678,仁人,,,,KMHHS,First,Good
478,信,笠井,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,478,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 478,s8796184@gmail.com,12345678,12345678,幸樹,,,,KMHHS,First,Good
479,孝男,小坂,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,479,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 479,s8692813@gmail.com,12345678,12345678,章雄,,,,KMHHS,First,Good
480,辰男,田畑,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,480,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 480,s9024629@gmail.com,12345678,12345678,洋,,,,KMHHS,First,Good
481,賢,北島,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,481,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 481,s8755647@gmail.com,12345678,12345678,央,,,,KMHHS,First,Good
482,弘之,渡邊,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,482,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 482,s8754774@gmail.com,12345678,12345678,栄一郎,,,,KMHHS,First,Good
483,泉,日野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,483,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 483,s10871901@gmail.com,12345678,12345678,智恵美,,,,KMHHS,First,Good
484,文子,谷本,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,484,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 484,s8754885@gmail.com,12345678,12345678,富夫,,,,KMHHS,First,Good
485,勝己,千田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,485,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 485,s7741356@gmail.com,12345678,12345678,聡一郎,,,,KMHHS,First,Good
486,巧,吉井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,486,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 486,s8727524@gmail.com,12345678,12345678,信子,,,,KMHHS,First,Good
487,雅之,深沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,487,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 487,s8792175@gmail.com,12345678,12345678,美佳,,,,KMHHS,First,Good
488,照男,西沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,488,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 488,s8777557@gmail.com,12345678,12345678,みな,,,,KMHHS,First,Good
489,洋子,相沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,489,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 489,s8755475@gmail.com,12345678,12345678,信也,,,,KMHHS,First,Good
490,定男,徳田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,490,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 490,s8786423@gmail.com,12345678,12345678,りえ,,,,KMHHS,First,Good
491,政美,原口,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,491,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 491,s8694797@gmail.com,12345678,12345678,友一,,,,KMHHS,First,Good
492,尚,小柳,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,492,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 492,s8754904@gmail.com,12345678,12345678,志郎,,,,KMHHS,First,Good
493,正道,米山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,493,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 493,s8754928@gmail.com,12345678,12345678,大輔,,,,KMHHS,First,Good
494,勝也,細谷,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,494,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 494,s8754931@gmail.com,12345678,12345678,美幸,,,,KMHHS,First,Good
495,一三,新谷,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,495,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 495,s8754983@gmail.com,12345678,12345678,洋志,,,,KMHHS,First,Good
496,七郎,田上,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,496,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 496,s8780634@gmail.com,12345678,12345678,まゆ,,,,KMHHS,First,Good
497,義彦,今泉,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,497,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 497,s8867067@gmail.com,12345678,12345678,典子,,,,KMHHS,First,Good
498,明夫,菅,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,498,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 498,s12246683@gmail.com,12345678,12345678,苑子,,,,KMHHS,First,Good
499,勇一,浜野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,499,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 499,s7959434@gmail.com,12345678,12345678,康平,,,,KMHHS,First,Good
500,誠二,森岡,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,500,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 500,s8054688@gmail.com,12345678,12345678,一彦,,,,KMHHS,First,Good
501,博幸,畑中,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,501,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 501,s7663496@gmail.com,12345678,12345678,孝治,,,,KMHHS,First,Good
502,善一,小嶋,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,502,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 502,s7806453@gmail.com,12345678,12345678,智一,,,,KMHHS,First,Good
503,護,磯部,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,503,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 503,s8055579@gmail.com,12345678,12345678,真琴,,,,KMHHS,First,Good
504,政義,大井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,504,2022-2023,BR0-022,872388923,27-03-2023,6年,2組,Morning,Semester 504,s8240545@gmail.com,12345678,12345678,朗子,,,,KMHHS,First,Good
505,正文,秋田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,505,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 505,s8970520@gmail.com,12345678,12345678,美奈子,,,,KMHHS,First,Good
506,保雄,芳賀,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,506,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 506,s8240508@gmail.com,12345678,12345678,正恵,,,,KMHHS,First,Good
507,博美,浅見,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,507,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 507,s8295433@gmail.com,12345678,12345678,敦子,,,,KMHHS,First,Good
508,俊二,相原,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,508,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 508,s8240469@gmail.com,12345678,12345678,真紀子,,,,KMHHS,First,Good
509,明男,坪井,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,509,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 509,s7663126@gmail.com,12345678,12345678,賢司,,,,KMHHS,First,Good
510,敏幸,細田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,510,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 510,s7663400@gmail.com,12345678,12345678,夏実,,,,KMHHS,First,Good
511,美代子,植木,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,511,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 511,s6681910@gmail.com,12345678,12345678,紀子,,,,KMHHS,First,Good
512,光義,荻原,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,512,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 512,s7663408@gmail.com,12345678,12345678,正洋,,,,KMHHS,First,Good
513,正利,大崎,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,513,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 513,s8309671@gmail.com,12345678,12345678,美紀子,,,,KMHHS,First,Good
514,敏之,白川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,514,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 514,s7663244@gmail.com,12345678,12345678,健作,,,,KMHHS,First,Good
515,幸三,皆川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,515,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 515,s8314433@gmail.com,12345678,12345678,良二,,,,KMHHS,First,Good
516,亘,中本,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,516,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 516,s8054409@gmail.com,12345678,12345678,文男,,,,KMHHS,First,Good
517,定夫,岸田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,517,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 517,s8499038@gmail.com,12345678,12345678,陽,,,,KMHHS,First,Good
518,和則,三谷,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,518,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 518,s8053590@gmail.com,12345678,12345678,京子,,,,KMHHS,First,Good
519,弘幸,福山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,519,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 519,s8603368@gmail.com,12345678,12345678,幸裕,,,,KMHHS,First,Good
520,慎一,平林,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,520,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 520,s10464708@gmail.com,12345678,12345678,星,,,,KMHHS,First,Good
521,厚,辻本,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,521,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 521,s8312352@gmail.com,12345678,12345678,孝彰,,,,KMHHS,First,Good
522,勝則,浜口,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,522,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 522,s7902670@gmail.com,12345678,12345678,亜矢,,,,KMHHS,First,Good
523,恵一,川瀬,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,523,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 523,s8048766@gmail.com,12345678,12345678,恵子,,,,KMHHS,First,Good
524,清二,島村,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,524,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 524,s7663604@gmail.com,12345678,12345678,啓太,,,,KMHHS,First,Good
525,静男,畑,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,525,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 525,s7664080@gmail.com,12345678,12345678,純子,,,,KMHHS,First,Good
526,秋男,木原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,526,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 526,s7664591@gmail.com,12345678,12345678,裕之,,,,KMHHS,First,Good
527,進一,大友,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,527,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 527,s7664656@gmail.com,12345678,12345678,秀夫,,,,KMHHS,First,Good
528,国夫,塩田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,528,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 528,s7664713@gmail.com,12345678,12345678,悠祐,,,,KMHHS,First,Good
529,裕二,河内,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,529,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 529,s8310621@gmail.com,12345678,12345678,綾子,,,,KMHHS,First,Good
530,公一,遠山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,530,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 530,s7664725@gmail.com,12345678,12345678,壮一,,,,KMHHS,First,Good
531,信子,古屋,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,531,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 531,s7665620@gmail.com,12345678,12345678,真美,,,,KMHHS,First,Good
532,京子,神山,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,532,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 532,s7665805@gmail.com,12345678,12345678,一人,,,,KMHHS,First,Good
533,博行,中里,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,533,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 533,s11663460@gmail.com,12345678,12345678,哲人,,,,KMHHS,First,Good
534,啓二,齊藤,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,534,2022-2023,BR0-022,872388923,27-03-2023,6年,3組,Morning,Semester 534,s4494635@gmail.com,12345678,12345678,賢一,,,,KMHHS,First,Good
535,渉,三橋,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,535,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 535,s8110631@gmail.com,12345678,12345678,浩司,,,,KMHHS,First,Good
536,幸二,三井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,536,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 536,s7665836@gmail.com,12345678,12345678,豊,,,,KMHHS,First,Good
537,元,大澤,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,537,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 537,s7962124@gmail.com,12345678,12345678,由紀江,,,,KMHHS,First,Good
538,清人,大坪,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,538,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 538,s8056541@gmail.com,12345678,12345678,耕作,,,,KMHHS,First,Good
539,浩之,植村,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,539,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 539,s7665594@gmail.com,12345678,12345678,宜子,,,,KMHHS,First,Good
540,斉,難波,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,540,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 540,s8240367@gmail.com,12345678,12345678,弘和,,,,KMHHS,First,Good
541,利光,三村,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,541,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 541,s8288167@gmail.com,12345678,12345678,美奈,,,,KMHHS,First,Good
542,敏子,渡邉,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,542,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 542,s8240382@gmail.com,12345678,12345678,ゆり,,,,KMHHS,First,Good
543,則夫,栗山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,543,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 543,s8333969@gmail.com,12345678,12345678,優作,,,,KMHHS,First,Good
544,和之,岩下,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,544,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 544,s8240532@gmail.com,12345678,12345678,浩樹,,,,KMHHS,First,Good
545,幹男,松川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,545,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 545,s8240540@gmail.com,12345678,12345678,智恵子,,,,KMHHS,First,Good
546,繁夫,井手,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,546,2022-2023,BR0-022,872388923,27-03-2023,P1年,1組,Morning,Semester 546,s7663148@gmail.com,12345678,12345678,由美,,,,KMHHS,First,Good
